
1053425664,1053556735,1039,1
1053556736,1053556991,1011,1
1053556992,1053557247,1053,1
1053557248,1053564927,1011,1
1053564928,1053573119,1014,1
1053573120,1053574449,1018,1
1053574451,1053581311,1018,1
1053581312,1053583871,1039,1
1053588736,1053588991,1039,1
1053589504,1053597695,1024,1
1053597696,1053605887,1018,1
1053605888,1053614079,1034,1
1053614080,1053655039,1018,1
1053655040,1053663231,1111,1
1053671424,1053687807,1018,1
1053687808,1053691135,1060,1
1053691136,1053691391,1066,1
1053691392,1053700095,1060,1
1053700096,1053700351,1036,1
1053700352,1053701631,1060,1
1053701632,1053701887,1036,1
1053701888,1053702143,1060,1
1053702144,1053702399,1036,1
1053702400,1053703679,1060,1
1053703680,1053704191,1036,1
1053704192,1053709823,1060,1
1053709824,1053710079,1011,1
1053710080,1053710335,1060,1
1053710336,1053710591,1011,1
1053710592,1053710847,1060,1
1053710848,1053711103,1011,1
1053711104,1053716511,1060,1
1053716516,1053716735,1060,1
1053716736,1053716991,1046,1
1053716992,1053717247,1060,1
1053717248,1053717503,1046,1
1053717504,1053718015,1060,1
1053718016,1053718271,1046,1
1053718272,1053720831,1060,1
1053720832,1053721599,1066,1
1053721600,1053721855,1100,1
1053721856,1053722111,1060,1
1053722112,1053722367,1066,1
1053722368,1053723135,1060,1
1053723136,1053723647,1066,1
1053723648,1053724671,1060,1
1053724672,1053724927,1066,1
1053724928,1053728767,1060,1
1053728768,1053729023,1066,1
1053729024,1053733375,1060,1
1053733376,1053733631,1066,1
1053733632,1053735423,1060,1
1053735424,1053735679,1066,1
1053735680,1053736703,1060,1
1053736704,1053736959,1066,1
1053736960,1053742847,1060,1
1053742848,1053743103,1011,1
1053743104,1053744895,1060,1
1053744896,1053745151,1066,1
1053745152,1053747199,1060,1
1053747200,1053747711,1053,1
1053747712,1053748223,1060,1
1053748224,1053748479,1036,1
1053748480,1053749247,1060,1
1053749248,1053749759,1053,1
1053749760,1053750271,1060,1
1053750272,1053750527,1053,1
1053750528,1053751039,1060,1
1053751040,1053751295,1100,1
1053751296,1053751807,1060,1
1053751808,1053752063,1130,1
1053752064,1053752831,1060,1
1053752832,1053753087,1036,1
1053753088,1053753343,1060,1
1053753344,1053818879,1024,1
1053818880,1053820927,1046,1
1053821184,1053821439,1066,1
1053821440,1053821951,1011,1
1053821952,1053822207,1046,1
1053822208,1053822463,1011,1
1053822464,1053822975,1046,1
1053822976,1053823487,1011,1
1053823488,1053823743,1046,1
1053823744,1053823999,1036,1
1053824000,1053824255,1046,1
1053824256,1053824767,1053,1
1053824768,1053825023,1046,1
1053825024,1053826559,1053,1
1053826816,1053827071,1036,1
1053827072,1053827327,1053,1
1053827328,1053828095,1036,1
1053828096,1053828351,1046,1
1053828352,1053828863,1036,1
1053828864,1053829119,1046,1
1053829120,1053829375,1036,1
1053829376,1053830655,1046,1
1053830656,1053830911,1036,1
1053830912,1053833215,1046,1
1053833216,1053834239,1053,1
1053834240,1053835007,1046,1
1053835264,1053835775,1011,1
1053835776,1053836287,1046,1
1053836288,1053836543,1053,1
1053836544,1053837311,1046,1
1053837312,1053837823,1036,1
1053837824,1053838079,1100,1
1053838080,1053838335,1011,1
1053838336,1053838591,1036,1
1053838592,1053839871,1046,1
1053839872,1053840383,1053,1
1053840384,1053840639,1046,1
1053840640,1053840895,1036,1
1053840896,1053841151,1011,1
1053841152,1053841663,1046,1
1053841664,1053841919,1157,1
1053841920,1053842175,1011,1
1053842176,1053842431,1097,1
1053842688,1053842943,1046,1
1053843200,1053844735,1046,1
1053844736,1053844991,1100,1
1053844992,1053845247,1036,1
1053845248,1053847551,1046,1
1053847552,1053847807,1036,1
1053847808,1053849855,1046,1
1053849856,1053850367,1036,1
1053850368,1053850879,1046,1
1053850880,1053851135,1011,1
1053851136,1053851391,1036,1
1053851392,1053851903,1046,1
1053851904,1053852159,1053,1
1053852160,1053853695,1046,1
1053853696,1053854207,1053,1
1053854208,1053854719,1046,1
1053854720,1053855743,1100,1
1053855744,1053862655,1046,1
1053862656,1053863167,1036,1
1053863168,1053863423,1046,1
1053863424,1053864959,1036,1
1053864960,1053865215,1046,1
1053865216,1053865471,1036,1
1053865472,1053866239,1046,1
1053866496,1053866751,1036,1
1053866752,1053867519,1046,1
1053867520,1053867775,1036,1
1053867776,1053868543,1046,1
1053868544,1053868799,1036,1
1053868800,1053869311,1046,1
1053869312,1053869567,1066,1
1053869568,1053870079,1046,1
1053870080,1053870335,1097,1
1053870336,1053870591,1060,1
1053870592,1053870847,1018,1
1053870848,1053871103,1011,1
1053871104,1053871359,1066,1
1053871360,1053871615,1157,1
1053871616,1053871871,1060,1
1053871872,1053872127,1053,1
1053872128,1053872383,1097,1
1053872384,1053872895,1046,1
1053872896,1053873151,1036,1
1053873152,1053873407,1011,1
1053873415,1053876223,1046,1
1053876224,1053876991,1036,1
1053876992,1053878783,1046,1
1053878784,1053879039,1011,1
1053879040,1053880063,1046,1
1053880064,1053880575,1011,1
1053880576,1053880831,1046,1
1053880832,1053881087,1100,1
1053881088,1053881343,1060,1
1053881344,1053881599,1011,1
1053881600,1053881855,1046,1
1053881856,1053882111,1040,1
1053882112,1053883391,1046,1
1053883392,1053883647,1011,1
1053883648,1053883903,1060,1
1053883904,1053884159,1046,1
1053884160,1053884415,1036,1
1053884416,1053917183,1018,1
1053917184,1053925375,1014,1
1053925376,1053929983,1032,1
1053929984,1053930239,1211,1
1053930240,1053933567,1032,1
